gid,cnn_intrsctn_pkey,latitude,longitude,intrsctn_grp,intrsctn_type,x_street_comb
"8623","51377000",37.78813630140,-122.47292844300,"0",INTERSECTIONS,BELLES ST/BROWN ST
"8624","51378000",37.78981205820,-122.47568612100,"0",INTERSECTIONS,WEDEMEYER ST/UNNAMED 151/BATTERY CAULFIELD RD
"8625","51379000",37.79006220960,-122.47571013400,"0",INTERSECTIONS,UNNAMED 151/BATTERY CAULFIELD RD
"8626","51380000",37.78784249160,-122.47458148900,"0",INTERSECTIONS,NORTH 15TH AVE/WEDEMEYER ST
"8627","51381000",37.78862492080,-122.47555676900,"0",INTERSECTIONS,HAYS ST/WEDEMEYER ST
"8628","51382000",37.79339010980,-122.48070076400,"0",INTERSECTIONS,LINCOLN BLVD/STILWELL RD
"8629","51383000",37.79235094660,-122.48100970200,"0",INTERSECTIONS,LINCOLN BLVD/PERSHING DR/BOWLEY ST
"8630","51385000",37.79023786370,-122.48422125200,"0",INTERSECTIONS,GIBSON RD/UNNAMED 150
"8631","51386000",37.79062962710,-122.48316909700,"0",INTERSECTIONS,BATTERY CHAMBERLIN RD/GIBSON RD
"8632","51387000",37.79043738290,-122.48211323200,"0",INTERSECTIONS,BOWLEY ST/GIBSON RD
"8633","51388000",37.79068722330,-122.48153856500,"0",INTERSECTIONS,BROOKS ST/LINCOLN BLVD
"8634","51389000",37.79055569050,-122.48091057700,"0",INTERSECTIONS,BAKER CT/BROOKS ST
"8635","51390000",37.78863527140,-122.48239318000,"0",INTERSECTIONS,BOWLEY ST/HOWARD RD/LINCOLN BLVD
"8636","51392000",37.79641696610,-122.46674534800,"0",ENDS,NAUMAN RD
"8637","51393000",37.79827811560,-122.47184151900,"0",ENDS,WISSER CT
"8638","51394000",37.79058340780,-122.48450534300,"0",ENDS,UNNAMED 150
"8639","51395000",37.78922340020,-122.48453354100,"0",ENDS,25TH AVE
"8640","51396000",37.78446342270,-122.50229181400,"0",ENDS,EL CAMINO DEL MAR
"8641","51397000",37.78202139240,-122.50491688700,"0",ENDS,VETERANS DR
"8642","51398000",37.78223425650,-122.50248477100,"0",ENDS,FORT MILEY 4
"8643","51399000",37.78342499240,-122.50141200800,"0",ENDS,FORT MILEY 3
"8644","51400000",37.78279945150,-122.50559559200,"0",ENDS,FORT MILEY 6
"8645","51401000",37.78255699450,-122.50660974100,"0",ENDS,FORT MILEY 5
"8646","51402000",37.78723979750,-122.46150147700,"0",ENDS,03RD AVE
"8647","51403000",37.78724892650,-122.46043190200,"0",ENDS,02ND AVE
"8648","51404000",37.78678157690,-122.47554683900,"0",ENDS,16TH AVE
"8649","51405000",37.78679627960,-122.47662491100,"0",ENDS,17TH AVE
"8650","51406000",37.78679661970,-122.47769605100,"0",ENDS,18TH AVE
"8651","51407000",37.78673788100,-122.47876483500,"0",ENDS,19TH AVE
"8652","51408000",37.78679551860,-122.47984466100,"0",ENDS,20TH AVE
"8653","51409000",37.78689306290,-122.48092970700,"0",ENDS,21ST AVE
"8654","51410000",37.79454410390,-122.44782723400,"0",ENDS,SHAFTER RD
"8655","51411000",37.79416599770,-122.45249291300,"0",ENDS,SANCHES ST
"8656","51412000",37.79273700210,-122.45365575100,"0",ENDS,PORTOLA ST
"8657","51413000",37.79333749050,-122.45548270700,"0",INTERSECTIONS,EL POLIN LOOP/MACARTHUR AVE
"8658","51414000",37.78664127360,-122.47220744900,"0",ENDS,FUNSTON AVE
"8659","51415000",37.78668980560,-122.47113643900,"0",ENDS,12TH AVE
"8660","51416000",37.78673831620,-122.47006570000,"0",ENDS,11TH AVE
"8661","51417000",37.78678673810,-122.46899672100,"0",ENDS,10TH AVE
"8662","51418000",37.78683549070,-122.46792019500,"0",ENDS,09TH AVE
"8663","51419000",37.78688379180,-122.46685343900,"0",ENDS,08TH AVE
"8664","51421000",37.78704218940,-122.49108363000,"0",ENDS,SEACLIFF AVE
"8665","51422000",37.78942922610,-122.48602661800,"0",ENDS,25TH NORTH AVE
"8666","51423000",37.79069619000,-122.48013801300,"0",ENDS,BAKER CT
"8911","51982000",37.71419578490,-122.40407866100,"0",ENDS,ALPHA ST
"8667","51424000",37.80740848430,-122.47512772300,"0",INTERSECTIONS,TOLL PLAZA TUNNEL/UNNAMED 052/UNNAMED 077
"8668","51426000",37.78825843980,-122.46587838300,"0",ENDS,07TH AVE
"8669","51427000",37.78837755880,-122.46481698600,"0",ENDS,06TH AVE
"8670","51428000",37.78868386530,-122.46375969700,"0",ENDS,05TH AVE
"8671","51429000",37.79918419720,-122.47333565600,"0",ENDS,WOOL CT
"8672","51430000",37.79007091090,-122.48431477000,"0",ENDS,GIBSON RD
"8673","51431000",37.78982501330,-122.48542559800,"0",ENDS,25TH NORTH AVE
"8674","51432000",37.79231698230,-122.48353554300,"0",ENDS,BATTERY CHAMBERLIN RD
"8675","51433000",37.79423881840,-122.45646101400,"0",ENDS,WALLEN ST
"8676","51434000",37.79506702100,-122.44838884300,"0",ENDS,MUIR LOOP
"8677","51435000",37.80126040800,-122.46021127700,"0",INTERSECTIONS,ORD ST
"8678","51436000",37.80536914930,-122.47178418500,"0",ENDS,LENDRUM CT
"8679","51438000",37.78968628620,-122.48104994100,"0",ENDS,BROOKS ST
"8680","51441000",37.71742753400,-122.47384899400,"0",INTERSECTIONS,UNNAMED 088/UNNAMED 090
"8681","51442000",37.71753291040,-122.47413768900,"0",INTERSECTIONS,UNNAMED 088/UNNAMED 105
"8682","51443000",37.71827535580,-122.47411988400,"0",INTERSECTIONS,UNNAMED 083/UNNAMED 084
"8683","51444000",37.71726006290,-122.47382223300,"0",INTERSECTIONS,UNNAMED 088/UNNAMED 090
"8684","51445000",37.71708289030,-122.47379392400,"0",INTERSECTIONS,UNNAMED 083/UNNAMED 088
"8685","51446000",37.71688626440,-122.47427901400,"0",INTERSECTIONS,FELIX AVE
"8686","51447000",37.71843635540,-122.47453661100,"0",INTERSECTIONS,UNNAMED 083
"8687","51448000",37.71560444110,-122.48462097400,"0",ENDS,GARCES DR
"8688","51449000",37.70820776220,-122.47133251000,"0",ENDS,JUNIPERO SERRA BLVD
"8689","51450000",37.70822023480,-122.47100075200,"0",ENDS,JUNIPERO SERRA BLVD
"8690","51452000",37.71163554020,-122.47325933000,"0",ENDS,THOMAS MORE WAY
"8691","51453000",37.71703464730,-122.47297122600,"0",ENDS,FELIX AVE
"8692","51454000",37.71703556120,-122.47430393200,"0",INTERSECTIONS,UNNAMED 083
"8693","51455000",37.71784905070,-122.47443929900,"0",INTERSECTIONS,UNNAMED 105
"8694","51456000",37.71811924690,-122.47448406900,"0",INTERSECTIONS,UNNAMED 084
"8695","51457000",37.71397045590,-122.47318533300,"0",INTERSECTIONS,GALINDO AVE
"8696","51458000",37.71371712930,-122.47263793700,"0",INTERSECTIONS,GALINDO AVE
"8697","51459000",37.72066361660,-122.48300521700,"0",INTERSECTIONS,UNNAMED 113
"8698","51460000",37.71795207300,-122.48318089800,"0",INTERSECTIONS,ARBALLO DR
"8699","51461000",37.71654397100,-122.48325940900,"0",INTERSECTIONS,ARBALLO DR
"8700","51463000",37.74297255080,-122.43925779500,"0",ENDS,OPALO LN
"8701","51464000",37.74777742090,-122.44066126100,"0",INTERSECTIONS,CARNELIAN WAY
"8702","51465000",37.74654024970,-122.44134684300,"0",ENDS,RED ROCK WAY
"8703","51466000",37.74255530990,-122.43447184600,"0",ENDS,ZIRCON PL
"8704","51467000",37.74161472840,-122.43397671900,"0",ENDS,30TH ST
"8705","51468000",37.74243386950,-122.43419353800,"0",ENDS,DAY ST
"8706","51469000",37.74390425700,-122.43659107500,"0",ENDS,GOLD MINE DR
"8707","51470000",37.74236757650,-122.44066378600,"0",ENDS,JADE PL
"8708","51471000",37.74152943360,-122.44050413200,"0",ENDS,CRAGS CT
"8709","51472000",37.73686162960,-122.44155555800,"0",ENDS,BOSWORTH ST
"8710","51473000",37.74605549190,-122.44728512300,"0",ENDS,AMETHYST WAY
"8711","51475000",37.78971055930,-122.45947565000,"0",INTERSECTIONS,ARGUELLO BLVD/FINLEY RD/WEST PACIFIC AVE
"8712","51476000",37.80447768020,-122.44824072300,"0",INTERSECTIONS,PALACE OF FINE ARTS/LYON ST
"8713","51479000",37.79956381870,-122.45114998200,"0",INTERSECTIONS,OREILLY AVE/TORNEY AVE
"8714","51482000",37.79690960320,-122.45708904500,"0",INTERSECTIONS,BARNARD AVE/FERNANDEZ ST
"8715","51483000",37.81068110830,-122.47660232000,"0",ENDS,MARINE DR
"8716","51484000",37.80851174180,-122.47147801300,"0",INTERSECTIONS,MARINE DR/LONG AVE
"8717","51485000",37.80187184240,-122.46915963700,"0",INTERSECTIONS,COWLES ST/LINCOLN BLVD
"8718","51486000",37.78766487310,-122.48414610000,"0",INTERSECTIONS,EL CAMINO DEL MAR/LINCOLN BLVD
"8719","51487000",37.78719305920,-122.47332066900,"0",INTERSECTIONS,14TH AVE/PARK BLVD
"8720","51488000",37.78697526970,-122.47442698300,"0",INTERSECTIONS,15TH AVE/NORTH 15TH AVE
"8721","51489000",37.78566804340,-122.50037607800,"0",INTERSECTIONS,EL CAMINO DEL MAR/LEGION OF HONOR DR
"8722","51490000",37.78218475950,-122.50748417100,"0",INTERSECTIONS,FORT MILEY 7/VETERANS DR/EL CAMINO DEL MAR
"8723","51491000",37.78153080660,-122.50372818900,"0",INTERSECTIONS,FORT MILEY 3/VETERANS DR
"8724","51492000",37.78156755400,-122.50262531700,"0",INTERSECTIONS,FORT MILEY 3/FORT MILEY 4
"8725","51494000",37.78375220230,-122.44792726100,"0",ENDS,LUPINE AVE
"8726","51496000",37.79800125070,-122.45945289100,"0",INTERSECTIONS,MORAGA AVE/ARGUELLO BLVD
"8727","51497000",37.78337857470,-122.50668374300,"0",INTERSECTIONS,VETERANS DR/FORT MILEY 5
"8728","51498000",37.80162950470,-122.47132553600,"0",INTERSECTIONS,SCHOFIELD RD
"8729","51499000",37.80086660280,-122.46589849600,"0",INTERSECTIONS,INCINERATOR RD/PATTEN RD
"8730","51502000",37.78620370210,-122.45170756300,"0",ENDS,LOCUST ST
"8731","51504000",37.76055165380,-122.46057396700,"0",INTERSECTIONS,KIRKHAM ST/KORET WAY
"8732","51505000",37.75637199360,-122.47048597800,"0",ENDS,MORAGA ST
"8733","51506000",37.75636338490,-122.47067846800,"0",ENDS,MORAGA ST
"8734","51508000",37.73767389760,-122.48498863500,"0",ENDS,28TH AVE
"8735","51509000",37.75620180590,-122.44131985400,"0",ENDS,ROMAIN ST
"8736","51510000",37.75823362310,-122.44359527800,"0",ENDS,MONO ST
"8737","51512000",37.75685598850,-122.44832169000,"0",INTERSECTIONS,PALO ALTO AVE
"8738","51514000",37.75236297610,-122.44292721600,"0",ENDS,23RD ST
"8739","51516000",37.75678008130,-122.46042330200,"0",INTERSECTIONS,OAK PARK DR
"8740","51517000",37.74912119420,-122.44306468100,"0",ENDS,25TH ST
"8741","51518000",37.74875116980,-122.44345578600,"0",ENDS,HIGH ST
"8742","51523000",37.80378138650,-122.45768458500,"0",INTERSECTIONS,BANK ST/MASON ST/OLD MASON ST
"8743","51525000",37.80187895950,-122.47043982000,"0",INTERSECTIONS,STOREY AVE/ROD RD
"8744","51526000",37.80096858820,-122.46959356300,"0",INTERSECTIONS,STOREY AVE/ROD RD
"8745","51527000",37.80099734710,-122.46990792400,"0",INTERSECTIONS,APPLETON ST/STOREY AVE
"8746","51528000",37.80177865110,-122.47234627300,"0",INTERSECTIONS,APPLETON ST/RUCKMAN AVE
"8747","51532000",37.80496076830,-122.44855628800,"0",INTERSECTIONS,MASON ST/LUNDEEN ST
"8748","51533000",37.80473998200,-122.45014371800,"0",INTERSECTIONS,MASON ST
"8749","51534000",37.80464271390,-122.45092029600,"0",INTERSECTIONS,CROOK ST/MASON ST
"8750","51535000",37.80455024370,-122.45165852400,"0",INTERSECTIONS,LUNDEEN ST/MASON ST
"8751","51536000",37.80414605800,-122.45082079300,"0",INTERSECTIONS,CROOK ST/LUNDEEN ST
"8752","51540000",37.79685519970,-122.44795880000,"0",INTERSECTIONS,RUGER ST/UNNAMED 163
"8753","51541000",37.79583115400,-122.44748565700,"0",INTERSECTIONS,GIBBON CT/SIMONDS LOOP
"8754","51542000",37.79623429140,-122.44800498400,"0",ENDS,GIBBON CT
"8755","51543000",37.79545223600,-122.45179368400,"0",INTERSECTIONS,CLARKE ST/LIGGETT AVE
"8756","51544000",37.79332103990,-122.45035279100,"0",INTERSECTIONS,SIBLEY RD/UNNAMED 142
"8757","51545000",37.79659788490,-122.45626629200,"0",INTERSECTIONS,FERNANDEZ ST/QUARRY RD
"8758","51546000",37.79882441750,-122.45606373500,"0",INTERSECTIONS,FUNSTON AVE/MARTINEZ ST
"8759","51547000",37.80000412480,-122.45787956600,"0",INTERSECTIONS,OWEN ST/ANZA AVE
"8760","51548000",37.79980013910,-122.45748922800,"0",INTERSECTIONS,GRAHAM ST/OWEN ST
"8761","51549000",37.79910752640,-122.45801480800,"0",INTERSECTIONS,GRAHAM ST/SAL ST
"8762","51550000",37.79889001690,-122.45757162300,"0",INTERSECTIONS,KEYES AVE/SAL ST
"8763","51552000",37.79733834340,-122.46179863600,"0",INTERSECTIONS,THOMAS AVE/INFANTRY TER
"8764","51553000",37.79502351960,-122.46116864100,"0",INTERSECTIONS,UNNAMED 161/ARGUELLO BLVD
"8765","51554000",37.79522796850,-122.46139230400,"0",INTERSECTIONS,SIBERT LOOP/UNNAMED 161
"8766","51555000",37.79549747620,-122.46168714400,"0",INTERSECTIONS,SIBERT LOOP/THOMAS AVE/UNNAMED 161
"8767","51556000",37.79078379350,-122.45882674900,"0",INTERSECTIONS,ARGUELLO BLVD/FINLEY RD
"8768","51557000",37.78843879720,-122.48056333100,"0",ENDS,HOWARD RD
"8769","51558000",37.78821414930,-122.47460616100,"0",ENDS,NORTH 15TH AVE
"8770","51559000",37.78081392910,-122.51176155600,"0",ENDS,MERRIE WAY
"8771","51560000",37.77940966390,-122.51142414000,"0",INTERSECTIONS,POINT LOBOS AVE/MERRIE WAY
"8772","51561000",37.78206109810,-122.50563448300,"0",INTERSECTIONS,FORT MILEY 6/FORT MILEY 7
"8773","51562000",37.78203800730,-122.50522498300,"0",ENDS,FORT MILEY 7
"8774","51563000",37.78424626910,-122.49187927200,"0",ENDS,SEA VIEW TER
"8775","51576000",37.78691101360,-122.48197534100,"0",ENDS,22ND AVE
"8776","51577000",37.75931247030,-122.43039711800,"0",INTERSECTIONS,SANCHEZ ST
"8777","51578000",37.75876806870,-122.43014552200,"0",ENDS,CUMBERLAND ST
"8778","51579000",37.75793675280,-122.43056291700,"0",ENDS,20TH ST
"8779","51580000",37.76230493540,-122.40524414500,"0",ENDS,SAN BRUNO AVE
"8780","51582000",37.76016755720,-122.40017914000,"0",ENDS,CAROLINA ST
"8781","51583000",37.80139355150,-122.45578207200,"0",INTERSECTIONS,FRENCH CT/LINCOLN BLVD
"8782","51584000",37.80233164530,-122.45500999900,"0",INTERSECTIONS,FRENCH CT
"8783","51585000",37.80244578730,-122.45552117700,"0",INTERSECTIONS,FRENCH CT/GRAHAM ST
"8784","51587000",37.80215574800,-122.45456266500,"0",INTERSECTIONS,FRENCH CT/HALLECK ST
"8785","51588000",37.76157140740,-122.39191236900,"0",ENDS,19TH ST
"8786","51589000",37.76150607960,-122.39299338200,"0",ENDS,19TH ST
"8787","51590000",37.80251842380,-122.45448010900,"0",INTERSECTIONS,YOUNG ST/HALLECK ST
"8788","51591000",37.80279512200,-122.45644058400,"0",ENDS,YOUNG ST
"8789","51592000",37.75622258010,-122.40521698700,"0",ENDS,UTAH ST
"8790","51593000",37.75763863780,-122.40479755200,"0",ENDS,SAN BRUNO AVE
"8791","51596000",37.74056550880,-122.46106671100,"0",INTERSECTIONS,GRANVILLE WAY
"8792","51598000",37.74179476120,-122.45902518200,"0",ENDS,KNOCKASH HL
"8793","51599000",37.75777161900,-122.38343557800,"0",ENDS,22ND ST
"8794","51600000",37.75698346840,-122.38347173500,"0",ENDS,HUMBOLDT ST
"8795","51601000",37.73611770100,-122.37635715700,"0",ENDS,EVANS AVE
"8796","51602000",37.72074705600,-122.36968864500,"0",INTERSECTIONS,MANSEAU ST/I ST
"8797","51603000",37.71994484600,-122.37045353800,"0",INTERSECTIONS,J ST/MANSEAU ST
"8798","51604000",37.72315520490,-122.37248048200,"0",INTERSECTIONS,06TH HP AVE/R ST
"8799","51606000",37.72183396170,-122.37376194000,"0",INTERSECTIONS,06TH HP AVE/J ST
"8800","51607000",37.72464329950,-122.37107687300,"0",INTERSECTIONS,I ST/SPEAR AVE/06TH HP AVE
"8801","51608000",37.71880134410,-122.36832958900,"0",INTERSECTIONS,J ST/I ST
"8802","51609000",37.72523302580,-122.36859856500,"0",INTERSECTIONS,HUSSEY ST/SPEAR AVE
"8803","51613000",37.71742352480,-122.36594309000,"0",INTERSECTIONS,J ST/MAHAN ST
"8804","51614000",37.71828538940,-122.36514119400,"0",INTERSECTIONS,H ST/MAHAN ST
"8805","51615000",37.71915798090,-122.36432929500,"0",INTERSECTIONS,MAHAN ST/HUSSEY ST
"8806","51616000",37.72036164440,-122.36320931000,"0",ENDS,MAHAN ST
"8807","51617000",37.72657227100,-122.36287092500,"0",INTERSECTIONS,C ST/SPEAR AVE
"8808","51618000",37.72556001920,-122.36250720900,"0",INTERSECTIONS,C ST/NIMITZ AVE
"8809","51619000",37.72615436360,-122.35994492600,"0",INTERSECTIONS,LOCKWOOD ST/NIMITZ AVE
"8810","51621000",37.72770571020,-122.36148872400,"0",INTERSECTIONS,LOCKWOOD ST/UNNAMED 128/VAN KEUREN AVE
"8811","51622000",37.72868581480,-122.36638002700,"0",INTERSECTIONS,MCCANN ST/ROBINSON ST
"8812","51623000",37.75472793750,-122.39898130400,"0",ENDS,23RD ST
"8813","51625000",37.75137050290,-122.39352032300,"0",ENDS,YELLOW CAB ACCESS ROAD
"8814","51629000",37.74813230580,-122.39022889800,"0",ENDS,INDIANA ST
"8815","51630000",37.74823466520,-122.38829326300,"0",ENDS,TENNESSEE ST
"8816","51631000",37.74804091350,-122.38632906100,"0",INTERSECTIONS,ILLINOIS ST
"8817","51633000",37.73381180080,-122.44832962400,"0",ENDS,MELROSE AVE
"8818","51634000",37.73535996830,-122.44837428700,"0",ENDS,VERNA ST
"8819","51635000",37.73497075310,-122.44888952000,"0",INTERSECTIONS,UNNAMED 115
"8820","51636000",37.73380622670,-122.44987547300,"0",INTERSECTIONS,UNNAMED 115/MELROSE AVE
"8821","51637000",37.74014912460,-122.45181327200,"0",ENDS,MOLIMO DR
"8822","51642000",37.73347036710,-122.37835405200,"0",INTERSECTIONS,INNES AVE/MARIST CT
"8823","51643000",37.73286829760,-122.37788442900,"0",ENDS,MARIST CT
"8824","51644000",37.73310881260,-122.37192918100,"0",ENDS,ARELIOUS WALKER DR
"8825","51645000",37.73555920650,-122.38478222700,"0",ENDS,HILLVIEW CT
"8826","51646000",37.73518318000,-122.38558983900,"0",ENDS,LINDSAY CIR
"8827","51647000",37.73460566080,-122.38363806300,"0",ENDS,HAWKINS LN
"8828","51648000",37.72527205430,-122.38055937700,"0",ENDS,SHAFTER AVE
"8829","51650000",37.72674613200,-122.37816097200,"0",ENDS,PALOU AVE
"8830","51651000",37.72056225310,-122.38891721700,"0",INTERSECTIONS,EGBERT AVE/HAWES ST
"8831","51652000",37.71578794750,-122.38923758600,"0",ENDS,GILROY ST
"8832","51653000",37.71505946860,-122.38841540200,"0",ENDS,IGNACIO AVE
"8833","51654000",37.71831105110,-122.39490061300,"0",ENDS,KEY AVE
"8834","51655000",37.70922438440,-122.38173068000,"0",ENDS,CANDLESTICK POINT SRA
"8835","51656000",37.71166229640,-122.39622941300,"0",ENDS,GILLETTE AVE
"8836","51657000",37.70839465200,-122.39615414300,"0",ENDS,ALANA WAY
"8837","51658000",37.73534110500,-122.40560397300,"0",ENDS,BOUTWELL ST
"8838","51659000",37.73506551060,-122.40461224800,"0",ENDS,CHARTER OAK AVE
"8839","51660000",37.73618717240,-122.40471817800,"0",ENDS,CHARTER OAK AVE
"8840","51661000",37.72534002670,-122.40217909600,"0",ENDS,WOOLSEY ST
"8841","51662000",37.72655775880,-122.40263686600,"0",ENDS,WAYLAND ST
"8842","51663000",37.72894427330,-122.40368305900,"0",ENDS,BURROWS ST
"8843","51665000",37.73634296260,-122.40612231000,"0",ENDS,HELENA ST
"8844","51666000",37.73041568040,-122.40432885700,"0",ENDS,THORNTON AVE
"8845","51667000",37.73639126040,-122.40287210400,"0",ENDS,WATERVILLE ST
"8846","51670000",37.73784212810,-122.40271806900,"0",ENDS,SHAFTER AVE
"8847","51671000",37.73076435800,-122.36701764500,"0",INTERSECTIONS,ENGLISH ST/LOCKWOOD ST
"8848","51672000",37.71645609200,-122.36427782700,"0",INTERSECTIONS,J ST/UNNAMED 117
"8849","51673000",37.72046820960,-122.37142568400,"0",INTERSECTIONS,J ST/R ST
"8850","51674000",37.72486153900,-122.37021345200,"0",INTERSECTIONS,SPEAR AVE/CRISP RD
"8851","51676000",37.72950132850,-122.36699235200,"0",INTERSECTIONS,ENGLISH ST/MCCANN ST
"8852","51682000",37.72837420830,-122.36264900900,"0",INTERSECTIONS,LOCKWOOD ST/ROBINSON ST
"8853","51693000",37.72861800180,-122.36467086500,"0",INTERSECTIONS,HORNE AVE/ROBINSON ST
"8854","51694000",37.72573472880,-122.36644889400,"0",INTERSECTIONS,HORNE AVE/SPEAR AVE
"8855","51695000",37.72875549280,-122.36677111600,"0",INTERSECTIONS,GALVEZ AVE/ROBINSON ST
"8856","51721000",37.73577248070,-122.39573964500,"0",ENDS,QUESADA AVE
"8857","51723000",37.71964157970,-122.39815789900,"0",ENDS,KEITH ST
"8858","51724000",37.76910722980,-122.41912761400,"0",ENDS,ERIE ST
"8859","51727000",37.73678457800,-122.40477459900,"0",ENDS,CHARTER OAK AVE
"8860","51728000",37.71983847820,-122.39762436400,"0",ENDS,KEY AVE
"8861","51729000",37.73651409890,-122.40572435400,"0",ENDS,BOUTWELL ST
"8862","51731000",37.75665865360,-122.45212593500,"0",INTERSECTIONS,LA AVANZADA/PALO ALTO AVE
"8863","51732000",37.75534794310,-122.45272303500,"0",ENDS,LA AVANZADA
"8864","51735000",37.76074884760,-122.40583506900,"0",ENDS,19TH ST
"8865","51737000",37.76220018800,-122.38313989100,"0",ENDS,UNNAMED 042
"8866","51738000",37.76217374200,-122.38496002300,"0",ENDS,UNNAMED 044
"8867","51739000",37.75981738890,-122.38354840800,"0",ENDS,20TH ST
"8868","51742000",37.75429124460,-122.38406210600,"0",ENDS,24TH ST
"8869","51743000",37.75493912230,-122.40508720000,"0",ENDS,SFGH ACCESS
"8870","51744000",37.75238701650,-122.38871871300,"0",ENDS,TENNESSEE ST
"8871","51745000",37.75226431160,-122.38968357100,"0",ENDS,MINNESOTA ST
"8872","51746000",37.75136324820,-122.39103507100,"0",ENDS,26TH ST
"8873","51760000",37.74985432570,-122.40562386200,"0",INTERSECTIONS,BAY SHORE BLVD ON RAMP/HWY 101 S ON RAMP/POTRERO AVE
"8874","51761000",37.74957348010,-122.40531677900,"0",INTERSECTIONS,BAY SHORE BLVD OFF RAMP/HWY 101 S OFF RAMP/POTRERO AVE
"8875","51827000",37.75009068140,-122.40407498500,"0",ENDS,SAN BRUNO AVE
"8876","51847000",37.73119164740,-122.36787471800,"0",ENDS,LOCKWOOD ST/DONAHUE ST
"8877","51848000",37.72245448730,-122.37477259100,"0",INTERSECTIONS,J ST/SPEAR AVE
"8878","51862000",37.74196385690,-122.41005107200,"0",ENDS,CARVER ST
"8879","51863000",37.73765463280,-122.40968708400,"0",ENDS,BRADFORD ST
"8880","51864000",37.73767600460,-122.40906223200,"0",ENDS,PERALTA AVE
"8881","51865000",37.74616813960,-122.40792021200,"0",ENDS,FRANCONIA ST
"8882","51869000",37.74478666760,-122.41140804400,"0",ENDS,HARRISON ST
"8883","51871000",37.74435416960,-122.40480151000,"0",ENDS,COSTA ST
"8884","51872000",37.73198161860,-122.42689239100,"0",ENDS,BENTON AVE
"8885","51877000",37.73357365190,-122.41822990300,"0",ENDS,PORTER ST
"8886","51878000",37.73358344320,-122.41760563200,"0",ENDS,BACHE ST
"8887","51879000",37.73330361360,-122.41696912700,"0",ENDS,ANDOVER ST
"8888","51880000",37.73364521930,-122.41628610800,"0",ENDS,MOULTRIE ST
"8889","51881000",37.74383233220,-122.40531324800,"0",ENDS,FAITH ST
"8890","51885000",37.72555093230,-122.36723644000,"0",INTERSECTIONS,COCHRANE ST/SPEAR AVE
"8891","51886000",37.72132719160,-122.36720427300,"0",INTERSECTIONS,MANSEAU ST/HUSSEY ST
"8892","51887000",37.72165236260,-122.36578116600,"0",INTERSECTIONS,COCHRANE ST/MANSEAU ST
"8893","51912000",37.73278961920,-122.41118417300,"0",ENDS,BOYLSTON ST
"8894","51914000",37.74114327340,-122.42084359400,"0",ENDS,KINGSTON ST
"8895","51922000",37.74170357560,-122.41568490100,"0",ENDS,MOULTRIE ST
"8896","51923000",37.73896076490,-122.40894742000,"0",ENDS,PERALTA AVE
"8897","51924000",37.73815773630,-122.40901918300,"0",ENDS,PERALTA AVE
"8898","51925000",37.73810812610,-122.40964450800,"0",ENDS,BRADFORD ST
"8899","51946000",37.72505616850,-122.38684333700,"0",ENDS,WALLACE AVE
"8900","51967000",37.72281493140,-122.42534479400,"0",ENDS,INA CT
"8901","51968000",37.72223973870,-122.42523918200,"0",ENDS,EXCELSIOR AVE
"8902","51969000",37.72359369940,-122.42418305100,"0",ENDS,BURROWS ST
"8903","51970000",37.72848014600,-122.36628638100,"0",ENDS,GALVEZ AVE/HILL DR
"8904","51972000",37.72099382490,-122.41178162200,"0",ENDS,UNIVERSITY ST
"8905","51973000",37.71799442450,-122.40445543200,"0",ENDS,BISHOP ST
"8906","51974000",37.71692297220,-122.40784062400,"0",ENDS,DELTA ST
"8907","51975000",37.71475913780,-122.40342745600,"0",ENDS,ALPHA ST
"8908","51978000",37.71639338410,-122.41035865400,"0",ENDS,CAMPBELL AVE
"8909","51980000",37.71222495780,-122.41377723200,"0",ENDS,LOEHR ST
"8910","51981000",37.71197048540,-122.41284144700,"0",ENDS,BRITTON ST
"8912","51985000",37.79394567680,-122.45760195600,"0",ENDS,QUARRY RD
"8913","51987000",37.70803040800,-122.42700313900,"0",INTERSECTIONS,RED LEAF CT/SADDLEBACK DR
"8914","51990000",37.70852171140,-122.42687537900,"0",ENDS,RED LEAF CT
"8915","51991000",37.70933832480,-122.41866803000,"0",ENDS,PASADENA ST
"8916","51995000",37.71547366160,-122.41539609000,"0",ENDS,RAYMOND AVE
"8917","51996000",37.71474086190,-122.41546932700,"0",ENDS,LELAND AVE
"8918","51999000",37.73622182740,-122.40375055300,"0",ENDS,ELMIRA ST
"8919","52003000",37.74293104250,-122.41668094900,"0",INTERSECTIONS,BERNAL HEIGHTS BLVD/ESMERALDA AVE
"8920","52004000",37.74780238410,-122.43970890400,"0",ENDS,CARNELIAN WAY
"8921","54226000",37.73724689140,-122.38010581800,"0",ENDS,IRONWOOD WAY
"8922","54227000",37.73617338520,-122.38141267900,"0",ENDS,CATALINA ST
"8923","52184000",37.75808831910,-122.40290109300,"0",ENDS,KANSAS ST
"8924","52185000",37.75727233340,-122.40282257100,"0",ENDS,KANSAS ST
"8925","52186000",37.72354844490,-122.45233644400,"0",INTERSECTIONS,UNNAMED 087
"8926","52187000",37.72410855130,-122.44999050700,"0",INTERSECTIONS,CCSF PARKING LOT/WEST
"8927","52188000",37.72454082080,-122.45188310000,"0",INTERSECTIONS,CLOUD CIR/SCIENCE CIR
"8928","52189000",37.72425488480,-122.45234381300,"0",INTERSECTIONS,CLOUD CIR
